group,signal,kind,left,right,rows,flight_weight
KMSY/val,raw,cross_m,-27800.0,-27700.0,0,0.0
KMSY/val,raw,cross_m,-27700.0,-27600.0,0,0.0
KMSY/val,raw,cross_m,-27600.0,-27500.0,0,0.0
KMSY/val,raw,cross_m,-27500.0,-27400.0,0,0.0
KMSY/val,raw,cross_m,-27400.0,-27300.0,0,0.0
KMSY/val,raw,cross_m,-27300.0,-27200.0,0,0.0
KMSY/val,raw,cross_m,-27200.0,-27100.0,0,0.0
KMSY/val,raw,cross_m,-27100.0,-27000.0,0,0.0
KMSY/val,raw,cross_m,-27000.0,-26900.0,0,0.0
KMSY/val,raw,cross_m,-26900.0,-26800.0,0,0.0
KMSY/val,raw,cross_m,-26800.0,-26700.0,0,0.0
KMSY/val,raw,cross_m,-26700.0,-26600.0,0,0.0
KMSY/val,raw,cross_m,-26600.0,-26500.0,0,0.0
KMSY/val,raw,cross_m,-26500.0,-26400.0,0,0.0
KMSY/val,raw,cross_m,-26400.0,-26300.0,0,0.0
KMSY/val,raw,cross_m,-26300.0,-26200.0,0,0.0
KMSY/val,raw,cross_m,-26200.0,-26100.0,0,0.0
KMSY/val,raw,cross_m,-26100.0,-26000.0,0,0.0
KMSY/val,raw,cross_m,-26000.0,-25900.0,0,0.0
KMSY/val,raw,cross_m,-25900.0,-25800.0,0,0.0
KMSY/val,raw,cross_m,-25800.0,-25700.0,0,0.0
KMSY/val,raw,cross_m,-25700.0,-25600.0,0,0.0
KMSY/val,raw,cross_m,-25600.0,-25500.0,0,0.0
KMSY/val,raw,cross_m,-25500.0,-25400.0,0,0.0
KMSY/val,raw,cross_m,-25400.0,-25300.0,0,0.0
KMSY/val,raw,cross_m,-25300.0,-25200.0,0,0.0
KMSY/val,raw,cross_m,-25200.0,-25100.0,0,0.0
KMSY/val,raw,cross_m,-25100.0,-25000.0,1,0.0035087719298245615
KMSY/val,raw,cross_m,-25000.0,-24900.0,1,0.0035087719298245615
KMSY/val,raw,cross_m,-24900.0,-24800.0,0,0.0
KMSY/val,raw,cross_m,-24800.0,-24700.0,1,0.003508771929824561
KMSY/val,raw,cross_m,-24700.0,-24600.0,1,0.003508771929824562
KMSY/val,raw,cross_m,-24600.0,-24500.0,1,0.00350877192982456
KMSY/val,raw,cross_m,-24500.0,-24400.0,0,0.0
KMSY/val,raw,cross_m,-24400.0,-24300.0,1,0.003508771929824562
KMSY/val,raw,cross_m,-24300.0,-24200.0,3,0.012472357363998234
KMSY/val,raw,cross_m,-24200.0,-24100.0,1,0.0042016806722689065
KMSY/val,raw,cross_m,-24100.0,-24000.0,3,0.01311585800749887
KMSY/val,raw,cross_m,-24000.0,-23900.0,2,0.008270676691729317
KMSY/val,raw,cross_m,-23900.0,-23800.0,5,0.02533274341072153
KMSY/val,raw,cross_m,-23800.0,-23700.0,5,0.021329354978669945
KMSY/val,raw,cross_m,-23700.0,-23600.0,3,0.011894553020503504
KMSY/val,raw,cross_m,-23600.0,-23500.0,6,0.030077067918767422
KMSY/val,raw,cross_m,-23500.0,-23400.0,3,0.012383349798355175
KMSY/val,raw,cross_m,-23400.0,-23300.0,6,0.027620210353550778
KMSY/val,raw,cross_m,-23300.0,-23200.0,6,0.028085959573355884
KMSY/val,raw,cross_m,-23200.0,-23100.0,4,0.019552490636863457
KMSY/val,raw,cross_m,-23100.0,-23000.0,9,0.04316386460688246
KMSY/val,raw,cross_m,-23000.0,-22900.0,3,0.013734548987635653
KMSY/val,raw,cross_m,-22900.0,-22800.0,7,0.0348069314459179
KMSY/val,raw,cross_m,-22800.0,-22700.0,10,0.04975871972460083
KMSY/val,raw,cross_m,-22700.0,-22600.0,6,0.027262943238956894
KMSY/val,raw,cross_m,-22600.0,-22500.0,11,0.05698023452819967
KMSY/val,raw,cross_m,-22500.0,-22400.0,6,0.028677090169572483
KMSY/val,raw,cross_m,-22400.0,-22300.0,9,0.044331296371834084
KMSY/val,raw,cross_m,-22300.0,-22200.0,12,0.06071927839520519
KMSY/val,raw,cross_m,-22200.0,-22100.0,6,0.030937871321071286
KMSY/val,raw,cross_m,-22100.0,-22000.0,15,0.07666938564361858
KMSY/val,raw,cross_m,-22000.0,-21900.0,9,0.04668493135246221
KMSY/val,raw,cross_m,-21900.0,-21800.0,13,0.06814420684076095
KMSY/val,raw,cross_m,-21800.0,-21700.0,17,0.08804873216037112
KMSY/val,raw,cross_m,-21700.0,-21600.0,14,0.0670524893359491
KMSY/val,raw,cross_m,-21600.0,-21500.0,17,0.08672958348400706
KMSY/val,raw,cross_m,-21500.0,-21400.0,20,0.10801896198752936
KMSY/val,raw,cross_m,-21400.0,-21300.0,15,0.07153430787824888
KMSY/val,raw,cross_m,-21300.0,-21200.0,23,0.1168409665230894
KMSY/val,raw,cross_m,-21200.0,-21100.0,21,0.10844442522769016
KMSY/val,raw,cross_m,-21100.0,-21000.0,22,0.1082586550261353
KMSY/val,raw,cross_m,-21000.0,-20900.0,25,0.12900826917816066
KMSY/val,raw,cross_m,-20900.0,-20800.0,24,0.11932882107925136
KMSY/val,raw,cross_m,-20800.0,-20700.0,24,0.1246883608515279
KMSY/val,raw,cross_m,-20700.0,-20600.0,27,0.13236220462103643
KMSY/val,raw,cross_m,-20600.0,-20500.0,24,0.11614743987483545
KMSY/val,raw,cross_m,-20500.0,-20400.0,35,0.17894600212553824
KMSY/val,raw,cross_m,-20400.0,-20300.0,23,0.12036562108752191
KMSY/val,raw,cross_m,-20300.0,-20200.0,32,0.1667300794093034
KMSY/val,raw,cross_m,-20200.0,-20100.0,31,0.15643943705762497
KMSY/val,raw,cross_m,-20100.0,-20000.0,30,0.14998942953281436
KMSY/val,raw,cross_m,-20000.0,-19900.0,36,0.18545495016838442
KMSY/val,raw,cross_m,-19900.0,-19800.0,24,0.12395256715026992
KMSY/val,raw,cross_m,-19800.0,-19700.0,37,0.18763572486363467
KMSY/val,raw,cross_m,-19700.0,-19600.0,27,0.13559166312291904
KMSY/val,raw,cross_m,-19600.0,-19500.0,36,0.18287092159408846
KMSY/val,raw,cross_m,-19500.0,-19400.0,35,0.18503502300788588
KMSY/val,raw,cross_m,-19400.0,-19300.0,30,0.15139969638213335
KMSY/val,raw,cross_m,-19300.0,-19200.0,34,0.17414220722061025
KMSY/val,raw,cross_m,-19200.0,-19100.0,36,0.18265596880237744
KMSY/val,raw,cross_m,-19100.0,-19000.0,40,0.20120517855137265
KMSY/val,raw,cross_m,-19000.0,-18900.0,35,0.17658788197771624
KMSY/val,raw,cross_m,-18900.0,-18800.0,40,0.19835377426025147
KMSY/val,raw,cross_m,-18800.0,-18700.0,47,0.24040625828385487
KMSY/val,raw,cross_m,-18700.0,-18600.0,50,0.24875919409373015
KMSY/val,raw,cross_m,-18600.0,-18500.0,53,0.26961981828786374
KMSY/val,raw,cross_m,-18500.0,-18400.0,54,0.26833786387918135
KMSY/val,raw,cross_m,-18400.0,-18300.0,54,0.2695365515006918
KMSY/val,raw,cross_m,-18300.0,-18200.0,52,0.2563711061647389
KMSY/val,raw,cross_m,-18200.0,-18100.0,56,0.2806551217824351
KMSY/val,raw,cross_m,-18100.0,-18000.0,59,0.2965117955622709
KMSY/val,raw,cross_m,-18000.0,-17900.0,53,0.25797539970034755
KMSY/val,raw,cross_m,-17900.0,-17800.0,54,0.26950824874108825
KMSY/val,raw,cross_m,-17800.0,-17700.0,58,0.29084954647132655
KMSY/val,raw,cross_m,-17700.0,-17600.0,60,0.2964233185146128
KMSY/val,raw,cross_m,-17600.0,-17500.0,54,0.27508248645362343
KMSY/val,raw,cross_m,-17500.0,-17400.0,56,0.27340252347935134
KMSY/val,raw,cross_m,-17400.0,-17300.0,54,0.274010735289405
KMSY/val,raw,cross_m,-17300.0,-17200.0,57,0.2808376447179892
KMSY/val,raw,cross_m,-17200.0,-17100.0,53,0.2637702520227947
KMSY/val,raw,cross_m,-17100.0,-17000.0,63,0.31235291230730944
KMSY/val,raw,cross_m,-17000.0,-16900.0,45,0.22320420159804755
KMSY/val,raw,cross_m,-16900.0,-16800.0,64,0.32153086878116355
KMSY/val,raw,cross_m,-16800.0,-16700.0,55,0.26863693690269486
KMSY/val,raw,cross_m,-16700.0,-16600.0,65,0.33083343478956984
KMSY/val,raw,cross_m,-16600.0,-16500.0,50,0.24041487661409633
KMSY/val,raw,cross_m,-16500.0,-16400.0,55,0.2733343001977673
KMSY/val,raw,cross_m,-16400.0,-16300.0,66,0.32808115057530607
KMSY/val,raw,cross_m,-16300.0,-16200.0,62,0.2919044658374812
KMSY/val,raw,cross_m,-16200.0,-16100.0,64,0.2979969027914269
KMSY/val,raw,cross_m,-16100.0,-16000.0,78,0.3594823868661159
KMSY/val,raw,cross_m,-16000.0,-15900.0,65,0.30439031287957086
KMSY/val,raw,cross_m,-15900.0,-15800.0,75,0.35156603461740765
KMSY/val,raw,cross_m,-15800.0,-15700.0,62,0.28919081194889174
KMSY/val,raw,cross_m,-15700.0,-15600.0,70,0.3210731137054452
KMSY/val,raw,cross_m,-15600.0,-15500.0,78,0.36541799568831124
KMSY/val,raw,cross_m,-15500.0,-15400.0,67,0.30772924442331373
KMSY/val,raw,cross_m,-15400.0,-15300.0,80,0.37318085469238227
KMSY/val,raw,cross_m,-15300.0,-15200.0,68,0.30892990066549686
KMSY/val,raw,cross_m,-15200.0,-15100.0,73,0.33760944878898513
KMSY/val,raw,cross_m,-15100.0,-15000.0,73,0.33805883671611525
KMSY/val,raw,cross_m,-15000.0,-14900.0,81,0.3704055975533187
KMSY/val,raw,cross_m,-14900.0,-14800.0,65,0.2819731651717632
KMSY/val,raw,cross_m,-14800.0,-14700.0,95,0.41784410252057924
KMSY/val,raw,cross_m,-14700.0,-14600.0,70,0.3125095431576561
KMSY/val,raw,cross_m,-14600.0,-14500.0,75,0.3606641431757893
KMSY/val,raw,cross_m,-14500.0,-14400.0,59,0.28687012197858763
KMSY/val,raw,cross_m,-14400.0,-14300.0,70,0.33275644265988547
KMSY/val,raw,cross_m,-14300.0,-14200.0,70,0.33704012523346094
KMSY/val,raw,cross_m,-14200.0,-14100.0,77,0.3526998317024663
KMSY/val,raw,cross_m,-14100.0,-14000.0,81,0.38631819100791276
KMSY/val,raw,cross_m,-14000.0,-13900.0,68,0.3100324885677779
KMSY/val,raw,cross_m,-13900.0,-13800.0,92,0.4334740619132269
KMSY/val,raw,cross_m,-13800.0,-13700.0,62,0.2834947331997668
KMSY/val,raw,cross_m,-13700.0,-13600.0,90,0.4222891211787321
KMSY/val,raw,cross_m,-13600.0,-13500.0,72,0.3391475427636159
KMSY/val,raw,cross_m,-13500.0,-13400.0,71,0.31892653872173327
KMSY/val,raw,cross_m,-13400.0,-13300.0,79,0.37710671632299153
KMSY/val,raw,cross_m,-13300.0,-13200.0,76,0.35387120040361
KMSY/val,raw,cross_m,-13200.0,-13100.0,91,0.42446309922916114
KMSY/val,raw,cross_m,-13100.0,-13000.0,90,0.40583707983330797
KMSY/val,raw,cross_m,-13000.0,-12900.0,89,0.3981849724420812
KMSY/val,raw,cross_m,-12900.0,-12800.0,98,0.4512900312532864
KMSY/val,raw,cross_m,-12800.0,-12700.0,82,0.37996866632298776
KMSY/val,raw,cross_m,-12700.0,-12600.0,96,0.4410664818591741
KMSY/val,raw,cross_m,-12600.0,-12500.0,105,0.47318785633301985
KMSY/val,raw,cross_m,-12500.0,-12400.0,106,0.48600331048344714
KMSY/val,raw,cross_m,-12400.0,-12300.0,102,0.46009171192939746
KMSY/val,raw,cross_m,-12300.0,-12200.0,91,0.4158562413047555
KMSY/val,raw,cross_m,-12200.0,-12100.0,95,0.4267240984049323
KMSY/val,raw,cross_m,-12100.0,-12000.0,101,0.46724915368024966
KMSY/val,raw,cross_m,-12000.0,-11900.0,103,0.47393840253801045
KMSY/val,raw,cross_m,-11900.0,-11800.0,100,0.4480371060527659
KMSY/val,raw,cross_m,-11800.0,-11700.0,101,0.4792077902675622
KMSY/val,raw,cross_m,-11700.0,-11600.0,103,0.447739831863327
KMSY/val,raw,cross_m,-11600.0,-11500.0,123,0.5537553868460137
KMSY/val,raw,cross_m,-11500.0,-11400.0,186,0.7663158149869496
KMSY/val,raw,cross_m,-11400.0,-11300.0,215,0.8735700898529153
KMSY/val,raw,cross_m,-11300.0,-11200.0,159,0.6874679858602875
KMSY/val,raw,cross_m,-11200.0,-11100.0,146,0.6313424872617972
KMSY/val,raw,cross_m,-11100.0,-11000.0,154,0.6307631714999147
KMSY/val,raw,cross_m,-11000.0,-10900.0,169,0.6711054677686477
KMSY/val,raw,cross_m,-10900.0,-10800.0,190,0.7357464098440047
KMSY/val,raw,cross_m,-10800.0,-10700.0,163,0.6303963149303229
KMSY/val,raw,cross_m,-10700.0,-10600.0,237,0.9838576143783087
KMSY/val,raw,cross_m,-10600.0,-10500.0,168,0.710552127380609
KMSY/val,raw,cross_m,-10500.0,-10400.0,158,0.6738084481528972
KMSY/val,raw,cross_m,-10400.0,-10300.0,153,0.6487326634353039
KMSY/val,raw,cross_m,-10300.0,-10200.0,172,0.6887446495946605
KMSY/val,raw,cross_m,-10200.0,-10100.0,145,0.6268341666432917
KMSY/val,raw,cross_m,-10100.0,-10000.0,150,0.6410141373908829
KMSY/val,raw,cross_m,-10000.0,-9900.0,158,0.6669169347864425
KMSY/val,raw,cross_m,-9900.0,-9800.0,220,0.8638062354088163
KMSY/val,raw,cross_m,-9800.0,-9700.0,223,0.873641578995418
KMSY/val,raw,cross_m,-9700.0,-9600.0,170,0.7195589026261331
KMSY/val,raw,cross_m,-9600.0,-9500.0,204,0.8184428464552127
KMSY/val,raw,cross_m,-9500.0,-9400.0,206,0.828587954825224
KMSY/val,raw,cross_m,-9400.0,-9300.0,254,1.0254548092043265
KMSY/val,raw,cross_m,-9300.0,-9200.0,282,1.1180684244826438
KMSY/val,raw,cross_m,-9200.0,-9100.0,216,0.8759459539703656
KMSY/val,raw,cross_m,-9100.0,-9000.0,305,1.2538337654342016
KMSY/val,raw,cross_m,-9000.0,-8900.0,241,0.985488207502641
KMSY/val,raw,cross_m,-8900.0,-8800.0,235,0.9832416356567748
KMSY/val,raw,cross_m,-8800.0,-8700.0,265,1.0527054723424527
KMSY/val,raw,cross_m,-8700.0,-8600.0,293,1.1684115040733332
KMSY/val,raw,cross_m,-8600.0,-8500.0,249,1.002477926187396
KMSY/val,raw,cross_m,-8500.0,-8400.0,249,0.9933302228113661
KMSY/val,raw,cross_m,-8400.0,-8300.0,348,1.355511074295805
KMSY/val,raw,cross_m,-8300.0,-8200.0,279,1.1163413147375536
KMSY/val,raw,cross_m,-8200.0,-8100.0,580,2.220875670943691
KMSY/val,raw,cross_m,-8100.0,-8000.0,1840,6.76339082215123
KMSY/val,raw,cross_m,-8000.0,-7900.0,534,1.961402894709309
KMSY/val,raw,cross_m,-7900.0,-7800.0,289,1.1621050624206504
KMSY/val,raw,cross_m,-7800.0,-7700.0,287,1.1361087727753159
KMSY/val,raw,cross_m,-7700.0,-7600.0,279,1.1137892077090896
KMSY/val,raw,cross_m,-7600.0,-7500.0,306,1.2530476166422488
KMSY/val,raw,cross_m,-7500.0,-7400.0,245,0.9819605120960659
KMSY/val,raw,cross_m,-7400.0,-7300.0,210,0.8641086129387077
KMSY/val,raw,cross_m,-7300.0,-7200.0,215,0.8777089702508363
KMSY/val,raw,cross_m,-7200.0,-7100.0,205,0.8255531728286485
KMSY/val,raw,cross_m,-7100.0,-7000.0,218,0.9069774325731572
KMSY/val,raw,cross_m,-7000.0,-6900.0,184,0.7294496041229621
KMSY/val,raw,cross_m,-6900.0,-6800.0,217,0.898494065239305
KMSY/val,raw,cross_m,-6800.0,-6700.0,195,0.7864510305756767
KMSY/val,raw,cross_m,-6700.0,-6600.0,186,0.7889708466526457
KMSY/val,raw,cross_m,-6600.0,-6500.0,158,0.6707704846870115
KMSY/val,raw,cross_m,-6500.0,-6400.0,152,0.6443958995714922
KMSY/val,raw,cross_m,-6400.0,-6300.0,147,0.6410664756879356
KMSY/val,raw,cross_m,-6300.0,-6200.0,139,0.607336565640324
KMSY/val,raw,cross_m,-6200.0,-6100.0,141,0.6084258093517718
KMSY/val,raw,cross_m,-6100.0,-6000.0,169,0.7224281479099375
KMSY/val,raw,cross_m,-6000.0,-5900.0,172,0.6844016520924185
KMSY/val,raw,cross_m,-5900.0,-5800.0,145,0.6478930300851431
KMSY/val,raw,cross_m,-5800.0,-5700.0,108,0.48779600650996713
KMSY/val,raw,cross_m,-5700.0,-5600.0,129,0.5913653917723707
KMSY/val,raw,cross_m,-5600.0,-5500.0,110,0.5095628662753597
KMSY/val,raw,cross_m,-5500.0,-5400.0,124,0.5710031061973524
KMSY/val,raw,cross_m,-5400.0,-5300.0,120,0.5536500210813813
KMSY/val,raw,cross_m,-5300.0,-5200.0,113,0.5338457936788359
KMSY/val,raw,cross_m,-5200.0,-5100.0,119,0.5668575195922188
KMSY/val,raw,cross_m,-5100.0,-5000.0,114,0.5488374695894436
KMSY/val,raw,cross_m,-5000.0,-4900.0,112,0.5259302460487447
KMSY/val,raw,cross_m,-4900.0,-4800.0,118,0.5638063446137664
KMSY/val,raw,cross_m,-4800.0,-4700.0,107,0.5065716753034479
KMSY/val,raw,cross_m,-4700.0,-4600.0,125,0.6005261050124204
KMSY/val,raw,cross_m,-4600.0,-4500.0,112,0.5271259277860878
KMSY/val,raw,cross_m,-4500.0,-4400.0,117,0.5642762144215396
KMSY/val,raw,cross_m,-4400.0,-4300.0,114,0.5513873287122522
KMSY/val,raw,cross_m,-4300.0,-4200.0,119,0.5659123718201329
KMSY/val,raw,cross_m,-4200.0,-4100.0,113,0.5405653296927824
KMSY/val,raw,cross_m,-4100.0,-4000.0,124,0.6047712015622153
KMSY/val,raw,cross_m,-4000.0,-3900.0,110,0.5318722720340361
KMSY/val,raw,cross_m,-3900.0,-3800.0,131,0.6356199181104074
KMSY/val,raw,cross_m,-3800.0,-3700.0,106,0.5117106097031865
KMSY/val,raw,cross_m,-3700.0,-3600.0,138,0.6605973723912228
KMSY/val,raw,cross_m,-3600.0,-3500.0,131,0.6466838184901889
KMSY/val,raw,cross_m,-3500.0,-3400.0,135,0.6447214291611516
KMSY/val,raw,cross_m,-3400.0,-3300.0,124,0.6348635921941934
KMSY/val,raw,cross_m,-3300.0,-3200.0,132,0.6499510342430455
KMSY/val,raw,cross_m,-3200.0,-3100.0,131,0.6478323234972407
KMSY/val,raw,cross_m,-3100.0,-3000.0,133,0.6471274374099778
KMSY/val,raw,cross_m,-3000.0,-2900.0,132,0.6583759599590024
KMSY/val,raw,cross_m,-2900.0,-2800.0,140,0.6835705219203447
KMSY/val,raw,cross_m,-2800.0,-2700.0,139,0.6912586981275268
KMSY/val,raw,cross_m,-2700.0,-2600.0,134,0.6547128439399472
KMSY/val,raw,cross_m,-2600.0,-2500.0,143,0.7103276778158261
KMSY/val,raw,cross_m,-2500.0,-2400.0,135,0.6700061609942054
KMSY/val,raw,cross_m,-2400.0,-2300.0,150,0.747980227775912
KMSY/val,raw,cross_m,-2300.0,-2200.0,142,0.7112293528178952
KMSY/val,raw,cross_m,-2200.0,-2100.0,149,0.7461156515023788
KMSY/val,raw,cross_m,-2100.0,-2000.0,155,0.7699343541893597
KMSY/val,raw,cross_m,-2000.0,-1900.0,149,0.7401035725066691
KMSY/val,raw,cross_m,-1900.0,-1800.0,156,0.7714104447486676
KMSY/val,raw,cross_m,-1800.0,-1700.0,152,0.7718453871215587
KMSY/val,raw,cross_m,-1700.0,-1600.0,159,0.8096093007197993
KMSY/val,raw,cross_m,-1600.0,-1500.0,165,0.8337723648397173
KMSY/val,raw,cross_m,-1500.0,-1400.0,185,0.9319741834517004
KMSY/val,raw,cross_m,-1400.0,-1300.0,167,0.8485180099158072
KMSY/val,raw,cross_m,-1300.0,-1200.0,179,0.9185991239721574
KMSY/val,raw,cross_m,-1200.0,-1100.0,193,0.9733279813500104
KMSY/val,raw,cross_m,-1100.0,-1000.0,185,0.9227109457211782
KMSY/val,raw,cross_m,-1000.0,-900.0,209,1.0766272739714964
KMSY/val,raw,cross_m,-900.0,-800.0,199,1.0097687715672237
KMSY/val,raw,cross_m,-800.0,-700.0,208,1.0545766146910012
KMSY/val,raw,cross_m,-700.0,-600.0,225,1.1636833302437708
KMSY/val,raw,cross_m,-600.0,-500.0,254,1.2883483656197257
KMSY/val,raw,cross_m,-500.0,-400.0,275,1.4292496900654044
KMSY/val,raw,cross_m,-400.0,-300.0,289,1.4891335948202595
KMSY/val,raw,cross_m,-300.0,-200.0,363,1.851590999034869
KMSY/val,raw,cross_m,-200.0,-100.0,652,3.4126606173507525
KMSY/val,raw,cross_m,-100.0,0.0,3985,21.21292948705525
KMSY/val,raw,cross_m,0.0,100.0,35233,208.09449395851104
KMSY/val,raw,cross_m,100.0,200.0,10355,71.04595597854262
KMSY/val,raw,cross_m,200.0,300.0,1450,9.646321130230717
KMSY/val,raw,cross_m,300.0,400.0,370,2.011060674204316
KMSY/val,raw,cross_m,400.0,500.0,253,1.347505203205344
KMSY/val,raw,cross_m,500.0,600.0,218,1.1628559945144161
KMSY/val,raw,cross_m,600.0,700.0,184,0.9915444182165629
KMSY/val,raw,cross_m,700.0,800.0,171,0.9421799714000372
KMSY/val,raw,cross_m,800.0,900.0,157,0.8315326257161928
KMSY/val,raw,cross_m,900.0,1000.0,132,0.7101597985258081
KMSY/val,raw,cross_m,1000.0,1100.0,126,0.6694301946918131
KMSY/val,raw,cross_m,1100.0,1200.0,130,0.7048613257938996
KMSY/val,raw,cross_m,1200.0,1300.0,109,0.5820864075583358
KMSY/val,raw,cross_m,1300.0,1400.0,111,0.5810827791701172
KMSY/val,raw,cross_m,1400.0,1500.0,97,0.5273163194751191
KMSY/val,raw,cross_m,1500.0,1600.0,110,0.555042058089839
KMSY/val,raw,cross_m,1600.0,1700.0,95,0.5124518138781013
KMSY/val,raw,cross_m,1700.0,1800.0,86,0.4432562852860542
KMSY/val,raw,cross_m,1800.0,1900.0,91,0.48824096846323073
KMSY/val,raw,cross_m,1900.0,2000.0,101,0.5128822527505008
KMSY/val,raw,cross_m,2000.0,2100.0,80,0.4218783795811305
KMSY/val,raw,cross_m,2100.0,2200.0,88,0.4441023879290924
KMSY/val,raw,cross_m,2200.0,2300.0,74,0.38710580149989937
KMSY/val,raw,cross_m,2300.0,2400.0,80,0.3904763263072937
KMSY/val,raw,cross_m,2400.0,2500.0,79,0.4117909932271573
KMSY/val,raw,cross_m,2500.0,2600.0,71,0.3375369787569298
KMSY/val,raw,cross_m,2600.0,2700.0,85,0.4370837822825706
KMSY/val,raw,cross_m,2700.0,2800.0,71,0.3573562834708355
KMSY/val,raw,cross_m,2800.0,2900.0,71,0.34540301926415395
KMSY/val,raw,cross_m,2900.0,3000.0,75,0.37973038395756475
KMSY/val,raw,cross_m,3000.0,3100.0,65,0.3160404502073675
KMSY/val,raw,cross_m,3100.0,3200.0,74,0.37652489512424836
KMSY/val,raw,cross_m,3200.0,3300.0,69,0.33580661815881285
KMSY/val,raw,cross_m,3300.0,3400.0,72,0.34892497176514325
KMSY/val,raw,cross_m,3400.0,3500.0,58,0.2856716853257808
KMSY/val,raw,cross_m,3500.0,3600.0,69,0.3273627875620946
KMSY/val,raw,cross_m,3600.0,3700.0,66,0.31874470316262205
KMSY/val,raw,cross_m,3700.0,3800.0,53,0.2376088651423629
KMSY/val,raw,cross_m,3800.0,3900.0,68,0.33303284401148403
KMSY/val,raw,cross_m,3900.0,4000.0,55,0.23744994966131117
KMSY/val,raw,cross_m,4000.0,4100.0,60,0.2793056679273036
KMSY/val,raw,cross_m,4100.0,4200.0,56,0.2524599373758747
KMSY/val,raw,cross_m,4200.0,4300.0,58,0.26458150846292483
KMSY/val,raw,cross_m,4300.0,4400.0,57,0.25787306001416255
KMSY/val,raw,cross_m,4400.0,4500.0,53,0.23869574219668266
KMSY/val,raw,cross_m,4500.0,4600.0,63,0.2876020157310677
KMSY/val,raw,cross_m,4600.0,4700.0,51,0.23216287477737296
KMSY/val,raw,cross_m,4700.0,4800.0,55,0.24129725866083618
KMSY/val,raw,cross_m,4800.0,4900.0,57,0.24739562060091203
KMSY/val,raw,cross_m,4900.0,5000.0,65,0.273653055193563
KMSY/val,raw,cross_m,5000.0,5100.0,60,0.26742387090934017
KMSY/val,raw,cross_m,5100.0,5200.0,66,0.2744692662711259
KMSY/val,raw,cross_m,5200.0,5300.0,51,0.22388440958934552
KMSY/val,raw,cross_m,5300.0,5400.0,71,0.29852200826587705
KMSY/val,raw,cross_m,5400.0,5500.0,48,0.20997225980016765
KMSY/val,raw,cross_m,5500.0,5600.0,68,0.28556081005206124
KMSY/val,raw,cross_m,5600.0,5700.0,52,0.22467615811592623
KMSY/val,raw,cross_m,5700.0,5800.0,62,0.25974094874402454
KMSY/val,raw,cross_m,5800.0,5900.0,60,0.25728457629679724
KMSY/val,raw,cross_m,5900.0,6000.0,63,0.25934625873520645
KMSY/val,raw,cross_m,6000.0,6100.0,60,0.24889639011013287
KMSY/val,raw,cross_m,6100.0,6200.0,60,0.25437855260975084
KMSY/val,raw,cross_m,6200.0,6300.0,62,0.25718684259197744
KMSY/val,raw,cross_m,6300.0,6400.0,68,0.2831896845026449
KMSY/val,raw,cross_m,6400.0,6500.0,64,0.2622413410052786
KMSY/val,raw,cross_m,6500.0,6600.0,71,0.29422631264776555
KMSY/val,raw,cross_m,6600.0,6700.0,70,0.28302475062150734
KMSY/val,raw,cross_m,6700.0,6800.0,80,0.3228893782945761
KMSY/val,raw,cross_m,6800.0,6900.0,79,0.311030548773374
KMSY/val,raw,cross_m,6900.0,7000.0,86,0.34726750249558336
KMSY/val,raw,cross_m,7000.0,7100.0,77,0.2989140014911982
KMSY/val,raw,cross_m,7100.0,7200.0,81,0.331848229821162
KMSY/val,raw,cross_m,7200.0,7300.0,91,0.3312468336116581
KMSY/val,raw,cross_m,7300.0,7400.0,106,0.40797660056142604
KMSY/val,raw,cross_m,7400.0,7500.0,85,0.31995148045660926
KMSY/val,raw,cross_m,7500.0,7600.0,77,0.3158048713021344
KMSY/val,raw,cross_m,7600.0,7700.0,74,0.2958788851216809
KMSY/val,raw,cross_m,7700.0,7800.0,78,0.3198670110462558
KMSY/val,raw,cross_m,7800.0,7900.0,95,0.37616799691397773
KMSY/val,raw,cross_m,7900.0,8000.0,108,0.4346242893429917
KMSY/val,raw,cross_m,8000.0,8100.0,353,1.3137957079187572
KMSY/val,raw,cross_m,8100.0,8200.0,327,1.2206781007433847
KMSY/val,raw,cross_m,8200.0,8300.0,233,0.8612402360226952
KMSY/val,raw,cross_m,8300.0,8400.0,129,0.4957495406089265
KMSY/val,raw,cross_m,8400.0,8500.0,118,0.44128620676735864
KMSY/val,raw,cross_m,8500.0,8600.0,141,0.5420596891524383
KMSY/val,raw,cross_m,8600.0,8700.0,141,0.524057333275664
KMSY/val,raw,cross_m,8700.0,8800.0,173,0.6642660417468846
KMSY/val,raw,cross_m,8800.0,8900.0,81,0.32391650939604233
KMSY/val,raw,cross_m,8900.0,9000.0,88,0.3456411780641133
KMSY/val,raw,cross_m,9000.0,9100.0,91,0.3566408887656962
KMSY/val,raw,cross_m,9100.0,9200.0,102,0.39264548177601455
KMSY/val,raw,cross_m,9200.0,9300.0,109,0.41564450817645593
KMSY/val,raw,cross_m,9300.0,9400.0,120,0.45676908494442614
KMSY/val,raw,cross_m,9400.0,9500.0,107,0.4056097806147818
KMSY/val,raw,cross_m,9500.0,9600.0,121,0.4575310207620191
KMSY/val,raw,cross_m,9600.0,9700.0,139,0.5134416950315881
KMSY/val,raw,cross_m,9700.0,9800.0,126,0.47646715439458376
KMSY/val,raw,cross_m,9800.0,9900.0,106,0.4095924618063691
KMSY/val,raw,cross_m,9900.0,10000.0,154,0.5689248556620896
